temperature_2m,relative_humidity_2m,wind_speed_10m,precipitation,snowfall,visibility,dew_point_2m,DATE,HOUR
2.8,93,2.56,0.0,0.0,,1.8,18/01/2022,22
2.0,95,2.12,0.0,0.0,,1.2,18/01/2022,23
0.4,96,2.82,0.0,0.0,,-0.1,19/01/2022,0
-0.2,97,2.87,0.0,0.0,,-0.6,19/01/2022,1
2.3,96,1.41,0.0,0.0,,1.8,19/01/2022,2
3.1,94,1.14,0.0,0.0,,2.2,19/01/2022,3
3.2,94,1.08,0.0,0.0,,2.3,19/01/2022,4
3.0,94,0.91,0.0,0.0,,2.2,19/01/2022,5
2.5,97,0.98,0.0,0.0,,2.0,19/01/2022,6
1.5,99,1.77,0.0,0.0,,1.3,19/01/2022,7
2.2,98,1.39,0.0,0.0,,2.0,19/01/2022,8
2.2,99,2.11,0.0,0.0,,2.0,19/01/2022,9
2.6,98,3.01,0.0,0.0,,2.3,19/01/2022,10
3.2,95,2.91,0.0,0.0,,2.5,19/01/2022,11
4.2,92,3.32,0.0,0.0,,3.0,19/01/2022,12
5.2,88,2.75,0.0,0.0,,3.5,19/01/2022,13
5.4,92,3.1,0.0,0.0,,4.2,19/01/2022,14
6.3,86,3.16,0.0,0.0,,4.2,19/01/2022,15
6.8,83,3.2,0.0,0.0,,4.1,19/01/2022,16
6.4,84,3.5,0.0,0.0,,4.0,19/01/2022,17
6.3,85,3.67,0.0,0.0,,4.0,19/01/2022,18
6.2,86,3.98,0.0,0.0,,4.1,19/01/2022,19
6.4,86,4.48,0.1,0.0,,4.2,19/01/2022,20
6.2,90,4.3,0.8,0.0,,4.7,19/01/2022,21
6.1,92,4.12,1.1,0.0,,4.8,19/01/2022,22
6.1,93,4.0,0.3,0.0,,5.0,19/01/2022,23
6.2,93,3.67,0.0,0.0,,5.2,20/01/2022,0
5.6,95,2.94,0.0,0.0,,4.8,20/01/2022,1
5.4,91,2.55,0.1,0.0,,4.1,20/01/2022,2
3.8,94,1.99,0.0,0.0,,3.0,20/01/2022,3
3.7,94,2.33,0.0,0.0,,2.8,20/01/2022,4
2.7,95,2.19,0.0,0.0,,2.0,20/01/2022,5
2.0,94,2.34,0.0,0.0,,1.2,20/01/2022,6
1.2,94,1.97,0.0,0.0,,0.4,20/01/2022,7
0.8,94,2.15,0.0,0.0,,-0.1,20/01/2022,8
0.6,93,2.42,0.0,0.0,,-0.4,20/01/2022,9
1.1,93,2.8,0.0,0.0,,0.1,20/01/2022,10
2.8,92,2.97,0.0,0.0,,1.5,20/01/2022,11
4.2,92,2.72,0.0,0.0,,3.0,20/01/2022,12
5.7,84,4.57,0.0,0.0,,3.1,20/01/2022,13
6.0,82,4.5,0.0,0.0,,3.2,20/01/2022,14
6.2,78,4.4,0.1,0.0,,2.7,20/01/2022,15
6.1,75,4.73,0.1,0.0,,2.0,20/01/2022,16
5.7,72,4.75,0.0,0.0,,1.0,20/01/2022,17
4.7,76,3.34,0.0,0.0,,0.8,20/01/2022,18
3.3,82,3.21,0.0,0.0,,0.6,20/01/2022,19
2.5,88,2.91,0.0,0.0,,0.6,20/01/2022,20
2.7,87,3.06,0.0,0.0,,0.7,20/01/2022,21
2.3,89,3.06,0.0,0.0,,0.6,20/01/2022,22
1.4,92,2.69,0.0,0.0,,0.2,20/01/2022,23
0.9,93,2.57,0.0,0.0,,-0.2,21/01/2022,0
0.7,93,2.94,0.0,0.0,,-0.3,21/01/2022,1
2.2,89,3.2,0.0,0.0,,0.6,21/01/2022,2
2.3,89,3.31,0.0,0.0,,0.6,21/01/2022,3
1.0,93,2.62,0.0,0.0,,0.1,21/01/2022,4
1.5,93,2.42,0.0,0.0,,0.5,21/01/2022,5
2.0,91,2.65,0.0,0.0,,0.7,21/01/2022,6
2.2,90,2.82,0.0,0.0,,0.8,21/01/2022,7
1.1,94,2.62,0.0,0.0,,0.3,21/01/2022,8
0.4,95,2.25,0.0,0.0,,-0.3,21/01/2022,9
1.0,95,1.84,0.0,0.0,,0.3,21/01/2022,10
2.7,91,2.69,0.0,0.0,,1.3,21/01/2022,11
3.5,89,2.78,0.0,0.0,,1.9,21/01/2022,12
4.8,84,3.55,0.0,0.0,,2.2,21/01/2022,13
4.2,84,3.44,0.0,0.0,,1.8,21/01/2022,14
5.2,80,3.42,0.0,0.0,,2.0,21/01/2022,15
5.2,80,3.72,0.0,0.0,,2.0,21/01/2022,16
5.1,79,3.54,0.0,0.0,,1.7,21/01/2022,17
4.8,80,1.71,0.0,0.0,,1.6,21/01/2022,18
3.5,88,1.7,0.0,0.0,,1.8,21/01/2022,19
3.7,87,1.3,0.0,0.0,,1.7,21/01/2022,20
2.9,89,1.77,0.0,0.0,,1.2,21/01/2022,21
2.0,89,2.2,0.0,0.0,,0.3,21/01/2022,22
1.8,89,2.06,0.0,0.0,,0.2,21/01/2022,23
0.2,91,2.19,0.0,0.0,,-1.0,22/01/2022,0
1.4,89,2.15,0.0,0.0,,-0.2,22/01/2022,1
2.3,84,1.88,0.0,0.0,,-0.1,22/01/2022,2
2.7,84,1.86,0.0,0.0,,0.2,22/01/2022,3
2.4,86,1.72,0.0,0.0,,0.3,22/01/2022,4
2.7,86,1.92,0.0,0.0,,0.6,22/01/2022,5
2.8,87,1.98,0.0,0.0,,0.9,22/01/2022,6
2.8,89,1.63,0.0,0.0,,1.2,22/01/2022,7
2.8,91,1.5,0.0,0.0,,1.5,22/01/2022,8
3.0,91,1.35,0.0,0.0,,1.6,22/01/2022,9
3.2,91,1.41,0.0,0.0,,1.9,22/01/2022,10
3.9,89,1.56,0.0,0.0,,2.2,22/01/2022,11
5.0,84,1.03,0.0,0.0,,2.5,22/01/2022,12
5.7,80,0.73,0.0,0.0,,2.5,22/01/2022,13
5.7,76,2.11,0.0,0.0,,1.8,22/01/2022,14
5.9,75,2.12,0.0,0.0,,1.9,22/01/2022,15
6.2,75,2.19,0.0,0.0,,2.1,22/01/2022,16
6.2,76,2.06,0.0,0.0,,2.2,22/01/2022,17
5.8,80,1.5,0.0,0.0,,2.5,22/01/2022,18
4.9,84,1.56,0.0,0.0,,2.5,22/01/2022,19
4.8,86,1.58,0.0,0.0,,2.5,22/01/2022,20
4.4,87,1.64,0.0,0.0,,2.5,22/01/2022,21
4.4,87,1.5,0.0,0.0,,2.5,22/01/2022,22
4.1,90,1.33,0.0,0.0,,2.6,22/01/2022,23
4.1,90,1.6,0.0,0.0,,2.5,23/01/2022,0
4.2,87,1.32,0.0,0.0,,2.3,23/01/2022,1
4.0,87,1.04,0.0,0.0,,2.1,23/01/2022,2
4.1,87,0.8,0.0,0.0,,2.2,23/01/2022,3
4.0,87,1.22,0.0,0.0,,2.0,23/01/2022,4
3.7,87,2.02,0.0,0.0,,1.8,23/01/2022,5
3.5,87,1.75,0.0,0.0,,1.5,23/01/2022,6
3.3,87,1.58,0.0,0.0,,1.4,23/01/2022,7
3.2,86,1.61,0.0,0.0,,1.2,23/01/2022,8
3.2,87,1.32,0.0,0.0,,1.1,23/01/2022,9
3.2,87,1.75,0.0,0.0,,1.2,23/01/2022,10
3.5,80,2.31,0.0,0.0,,0.4,23/01/2022,11
3.8,81,2.96,0.0,0.0,,0.9,23/01/2022,12
4.0,83,3.3,0.1,0.0,,1.4,23/01/2022,13
4.4,80,3.34,0.0,0.0,,1.2,23/01/2022,14
4.7,77,3.01,0.0,0.0,,1.0,23/01/2022,15
4.8,76,2.63,0.0,0.0,,1.0,23/01/2022,16
5.1,74,3.01,0.0,0.0,,0.9,23/01/2022,17
4.8,76,2.72,0.0,0.0,,0.9,23/01/2022,18
4.2,80,2.0,0.0,0.0,,1.0,23/01/2022,19
4.2,81,1.8,0.0,0.0,,1.1,23/01/2022,20
3.8,84,1.58,0.0,0.0,,1.4,23/01/2022,21
3.7,86,1.48,0.0,0.0,,1.6,23/01/2022,22
3.7,87,1.62,0.0,0.0,,1.6,23/01/2022,23
2.3,92,2.15,0.0,0.0,,1.1,24/01/2022,0
1.5,94,2.19,0.0,0.0,,0.6,24/01/2022,1
1.1,94,2.14,0.0,0.0,,0.2,24/01/2022,2
0.1,94,2.01,0.0,0.0,,-0.8,24/01/2022,3
-0.5,95,2.0,0.0,0.0,,-1.2,24/01/2022,4
-1.2,96,2.31,0.0,0.0,,-1.9,24/01/2022,5
-1.8,96,2.44,0.0,0.0,,-2.3,24/01/2022,6
-2.0,96,2.34,0.0,0.0,,-2.5,24/01/2022,7
-2.0,96,2.09,0.0,0.0,,-2.5,24/01/2022,8
-2.2,96,2.22,0.0,0.0,,-2.8,24/01/2022,9
-2.2,96,2.14,0.0,0.0,,-2.7,24/01/2022,10
0.1,93,1.84,0.0,0.0,,-0.9,24/01/2022,11
1.9,88,1.43,0.0,0.0,,0.2,24/01/2022,12
3.5,85,1.53,0.0,0.0,,1.1,24/01/2022,13
5.8,76,1.9,0.0,0.0,,2.0,24/01/2022,14
6.6,74,2.11,0.0,0.0,,2.2,24/01/2022,15
6.9,73,1.94,0.0,0.0,,2.4,24/01/2022,16
6.8,75,2.16,0.0,0.0,,2.6,24/01/2022,17
4.4,89,2.22,0.0,0.0,,2.8,24/01/2022,18
1.8,92,3.04,0.0,0.0,,0.6,24/01/2022,19
0.8,95,3.16,0.0,0.0,,0.0,24/01/2022,20
-0.1,96,2.96,0.0,0.0,,-0.7,24/01/2022,21
0.1,95,2.26,0.0,0.0,,-0.6,24/01/2022,22
0.8,95,1.61,0.0,0.0,,0.2,24/01/2022,23
-1.5,98,2.15,0.0,0.0,,-1.8,25/01/2022,0
-2.5,98,2.82,0.0,0.0,,-2.8,25/01/2022,1
-1.0,99,1.03,0.0,0.0,,-1.1,25/01/2022,2
-1.2,99,0.36,0.0,0.0,,-1.3,25/01/2022,3
-2.7,99,1.28,0.0,0.0,,-2.8,25/01/2022,4
-2.7,98,1.53,0.0,0.0,,-2.9,25/01/2022,5
-2.6,99,0.98,0.0,0.0,,-2.8,25/01/2022,6
-2.5,99,0.76,0.0,0.0,,-2.7,25/01/2022,7
-2.0,96,1.0,0.0,0.0,,-2.5,25/01/2022,8
-1.5,92,0.92,0.0,0.0,,-2.7,25/01/2022,9
-0.9,90,1.08,0.0,0.0,,-2.5,25/01/2022,10
-0.4,93,0.89,0.0,0.0,,-1.4,25/01/2022,11
0.3,94,0.95,0.0,0.0,,-0.6,25/01/2022,12
1.2,94,1.03,0.0,0.0,,0.4,25/01/2022,13
1.9,91,1.17,0.0,0.0,,0.6,25/01/2022,14
2.2,91,1.41,0.0,0.0,,1.0,25/01/2022,15
2.2,93,1.33,0.0,0.0,,1.2,25/01/2022,16
2.2,93,1.3,0.0,0.0,,1.2,25/01/2022,17
1.9,95,1.2,0.0,0.0,,1.1,25/01/2022,18
1.5,97,1.06,0.0,0.0,,1.1,25/01/2022,19
1.3,99,1.12,0.0,0.0,,1.2,25/01/2022,20
1.2,99,1.2,0.0,0.0,,1.1,25/01/2022,21
1.1,99,1.46,0.0,0.0,,1.0,25/01/2022,22
1.0,99,1.57,0.0,0.0,,0.9,25/01/2022,23
0.7,99,1.33,0.0,0.0,,0.6,26/01/2022,0
0.4,99,1.27,0.0,0.0,,0.2,26/01/2022,1
0.2,99,1.3,0.0,0.0,,0.0,26/01/2022,2
0.0,100,1.33,0.0,0.0,,-0.1,26/01/2022,3
0.0,99,1.32,0.0,0.0,,-0.1,26/01/2022,4
0.0,99,1.46,0.0,0.0,,-0.1,26/01/2022,5
0.1,99,1.3,0.0,0.0,,-0.1,26/01/2022,6
0.1,99,0.95,0.0,0.0,,0.0,26/01/2022,7
0.1,100,1.2,0.0,0.0,,0.1,26/01/2022,8
0.3,99,1.08,0.0,0.0,,0.2,26/01/2022,9
0.3,99,1.39,0.0,0.0,,0.2,26/01/2022,10
0.8,95,2.15,0.0,0.0,,0.1,26/01/2022,11
1.5,93,1.92,0.0,0.0,,0.4,26/01/2022,12
1.9,91,1.78,0.0,0.0,,0.6,26/01/2022,13
2.3,91,1.93,0.0,0.0,,1.0,26/01/2022,14
3.0,89,1.66,0.0,0.0,,1.2,26/01/2022,15
3.3,87,1.06,0.0,0.0,,1.4,26/01/2022,16
3.4,87,1.63,0.0,0.0,,1.5,26/01/2022,17
3.2,89,1.84,0.0,0.0,,1.5,26/01/2022,18
2.3,91,3.01,0.0,0.0,,1.0,26/01/2022,19
1.8,92,2.62,0.0,0.0,,0.6,26/01/2022,20
1.6,92,2.5,0.0,0.0,,0.5,26/01/2022,21
1.5,92,3.23,0.0,0.0,,0.3,26/01/2022,22
1.2,92,3.13,0.0,0.0,,0.1,26/01/2022,23
1.1,93,2.95,0.0,0.0,,0.1,27/01/2022,0
0.9,93,3.05,0.0,0.0,,-0.1,27/01/2022,1
1.4,93,2.59,0.0,0.0,,0.3,27/01/2022,2
1.3,94,3.0,0.0,0.0,,0.4,27/01/2022,3
0.9,96,3.14,0.0,0.0,,0.3,27/01/2022,4
1.2,94,3.27,0.0,0.0,,0.4,27/01/2022,5
1.3,94,2.79,0.0,0.0,,0.4,27/01/2022,6
1.5,93,3.32,0.0,0.0,,0.5,27/01/2022,7
1.8,91,3.14,0.0,0.0,,0.6,27/01/2022,8
2.1,91,3.48,0.0,0.0,,0.8,27/01/2022,9
2.5,90,3.32,0.0,0.0,,0.9,27/01/2022,10
3.2,88,2.61,0.0,0.0,,1.4,27/01/2022,11
4.1,85,3.11,0.0,0.0,,1.8,27/01/2022,12
5.5,81,3.58,0.0,0.0,,2.5,27/01/2022,13
6.6,78,3.91,0.0,0.0,,3.1,27/01/2022,14
6.8,79,4.02,0.0,0.0,,3.5,27/01/2022,15
7.0,80,4.06,0.0,0.0,,3.8,27/01/2022,16
6.7,83,4.18,0.0,0.0,,4.0,27/01/2022,17
6.6,82,4.4,0.0,0.0,,3.8,27/01/2022,18
6.2,85,4.48,0.2,0.0,,3.8,27/01/2022,19
6.2,86,4.37,0.0,0.0,,4.1,27/01/2022,20
6.4,87,4.03,0.0,0.0,,4.4,27/01/2022,21
6.7,89,3.8,0.1,0.0,,5.0,27/01/2022,22
6.9,91,3.31,0.2,0.0,,5.6,27/01/2022,23
7.1,93,2.82,0.0,0.0,,6.1,28/01/2022,0
7.2,95,3.01,0.1,0.0,,6.4,28/01/2022,1
6.6,95,1.88,0.1,0.0,,5.8,28/01/2022,2
5.9,97,1.66,0.0,0.0,,5.5,28/01/2022,3
3.5,100,2.47,0.0,0.0,,3.5,28/01/2022,4
1.9,100,2.94,0.0,0.0,,1.9,28/01/2022,5
1.3,100,2.73,0.0,0.0,,1.3,28/01/2022,6
1.6,100,1.22,0.0,0.0,,1.6,28/01/2022,7
2.0,99,1.14,0.0,0.0,,2.0,28/01/2022,8
1.7,100,1.14,0.0,0.0,,1.7,28/01/2022,9
1.9,99,1.3,0.0,0.0,,1.6,28/01/2022,10
3.2,88,1.43,0.0,0.0,,1.5,28/01/2022,11
4.8,78,1.5,0.0,0.0,,1.2,28/01/2022,12
5.5,88,1.57,0.0,0.0,,3.8,28/01/2022,13
6.2,92,2.55,0.0,0.0,,5.1,28/01/2022,14
7.3,83,2.47,0.0,0.0,,4.7,28/01/2022,15
8.0,77,2.33,0.0,0.0,,4.2,28/01/2022,16
8.0,75,2.08,0.0,0.0,,3.9,28/01/2022,17
7.7,79,1.25,0.0,0.0,,4.3,28/01/2022,18
6.2,87,1.6,0.0,0.0,,4.3,28/01/2022,19
6.0,89,2.18,0.0,0.0,,4.3,28/01/2022,20
6.3,87,2.8,0.0,0.0,,4.3,28/01/2022,21
6.6,86,3.25,0.0,0.0,,4.3,28/01/2022,22
6.6,86,3.42,0.0,0.0,,4.4,28/01/2022,23
6.4,89,3.22,0.0,0.0,,4.7,29/01/2022,0
6.4,91,3.18,0.1,0.0,,5.0,29/01/2022,1
5.7,88,3.04,0.0,0.0,,3.9,29/01/2022,2
5.9,89,2.97,0.0,0.0,,4.2,29/01/2022,3
6.2,89,3.47,0.0,0.0,,4.6,29/01/2022,4
6.6,90,3.76,0.0,0.0,,4.9,29/01/2022,5
6.9,90,4.27,0.1,0.0,,5.4,29/01/2022,6
7.4,90,4.29,0.0,0.0,,5.9,29/01/2022,7
7.8,91,3.99,0.0,0.0,,6.4,29/01/2022,8
8.1,92,4.44,0.0,0.0,,6.8,29/01/2022,9
8.4,92,5.07,0.0,0.0,,7.1,29/01/2022,10
8.8,91,5.35,0.0,0.0,,7.3,29/01/2022,11
9.4,89,5.32,0.0,0.0,,7.6,29/01/2022,12
9.8,87,5.46,0.0,0.0,,7.8,29/01/2022,13
9.1,86,5.7,0.0,0.0,,6.9,29/01/2022,14
9.6,85,7.26,0.0,0.0,,7.1,29/01/2022,15
9.9,84,5.9,0.0,0.0,,7.4,29/01/2022,16
9.9,86,5.04,0.0,0.0,,7.6,29/01/2022,17
9.7,86,5.04,0.0,0.0,,7.4,29/01/2022,18
9.4,87,5.01,0.0,0.0,,7.4,29/01/2022,19
9.6,88,5.1,0.0,0.0,,7.7,29/01/2022,20
9.6,88,5.1,0.0,0.0,,7.8,29/01/2022,21
9.6,89,4.8,0.1,0.0,,7.8,29/01/2022,22
9.6,90,4.73,0.1,0.0,,7.9,29/01/2022,23
9.4,91,4.48,0.1,0.0,,8.1,30/01/2022,0
9.4,92,3.86,0.0,0.0,,8.1,30/01/2022,1
8.9,92,3.03,0.0,0.0,,7.7,30/01/2022,2
8.9,92,4.01,0.1,0.0,,7.7,30/01/2022,3
8.9,93,4.09,0.1,0.0,,7.8,30/01/2022,4
8.6,95,2.66,0.0,0.0,,7.8,30/01/2022,5
8.3,96,2.41,0.0,0.0,,7.7,30/01/2022,6
8.0,96,2.1,0.1,0.0,,7.4,30/01/2022,7
7.3,97,2.01,0.0,0.0,,6.8,30/01/2022,8
6.8,91,2.16,0.0,0.0,,5.4,30/01/2022,9
5.4,93,1.55,0.0,0.0,,4.3,30/01/2022,10
5.9,88,1.41,0.0,0.0,,4.2,30/01/2022,11
6.7,84,1.14,0.0,0.0,,4.2,30/01/2022,12
7.4,80,1.08,0.0,0.0,,4.2,30/01/2022,13
8.4,67,0.9,0.0,0.0,,2.5,30/01/2022,14
9.1,62,1.39,0.0,0.0,,2.2,30/01/2022,15
9.2,59,1.77,0.0,0.0,,1.6,30/01/2022,16
9.1,58,1.9,0.0,0.0,,1.2,30/01/2022,17
8.2,70,0.94,0.0,0.0,,3.0,30/01/2022,18
8.1,63,1.14,0.0,0.0,,1.5,30/01/2022,19
5.8,79,2.02,0.0,0.0,,2.5,30/01/2022,20
6.7,76,1.2,0.0,0.0,,2.8,30/01/2022,21
6.3,79,1.25,0.0,0.0,,2.9,30/01/2022,22
6.6,77,2.27,0.0,0.0,,2.8,30/01/2022,23
6.5,77,2.82,0.0,0.0,,2.8,31/01/2022,0
6.0,80,3.34,0.0,0.0,,2.8,31/01/2022,1
6.3,73,4.16,0.0,0.0,,2.0,31/01/2022,2
5.1,80,4.37,0.0,0.0,,1.8,31/01/2022,3
5.0,82,4.87,0.0,0.0,,2.2,31/01/2022,4
6.4,79,6.55,0.0,0.0,,3.1,31/01/2022,5
7.6,82,7.4,0.1,0.0,,4.8,31/01/2022,6
8.1,87,7.0,0.3,0.0,,6.1,31/01/2022,7
7.2,80,6.14,0.0,0.0,,4.1,31/01/2022,8
6.1,85,6.31,0.0,0.0,,3.7,31/01/2022,9
6.1,81,7.12,0.0,0.0,,3.2,31/01/2022,10
6.7,75,7.79,0.0,0.0,,2.7,31/01/2022,11
7.4,71,7.46,0.1,0.0,,2.5,31/01/2022,12
7.8,63,9.69,0.1,0.0,,1.3,31/01/2022,13
7.3,66,8.64,0.0,0.0,,1.4,31/01/2022,14
7.6,63,9.01,0.0,0.0,,1.1,31/01/2022,15
7.8,53,8.88,0.0,0.0,,-1.0,31/01/2022,16
7.2,48,8.29,0.0,0.0,,-3.0,31/01/2022,17
6.7,49,6.63,0.0,0.0,,-3.3,31/01/2022,18
6.0,47,5.85,0.0,0.0,,-4.3,31/01/2022,19
4.8,51,4.83,0.0,0.0,,-4.7,31/01/2022,20
4.0,54,4.16,0.0,0.0,,-4.6,31/01/2022,21
3.4,56,3.91,0.0,0.0,,-4.5,31/01/2022,22
3.0,57,3.7,0.0,0.0,,-4.6,31/01/2022,23
2.0,63,2.56,0.0,0.0,,-4.4,01/02/2022,0
1.1,68,2.5,0.0,0.0,,-4.1,01/02/2022,1
0.4,73,2.55,0.0,0.0,,-3.8,01/02/2022,2
0.8,77,2.72,0.0,0.0,,-2.8,01/02/2022,3
0.9,88,2.65,0.0,0.0,,-0.9,01/02/2022,4
1.5,91,2.94,0.0,0.0,,0.2,01/02/2022,5
3.3,85,3.79,0.0,0.0,,1.1,01/02/2022,6
4.2,87,3.69,0.1,0.0,,2.2,01/02/2022,7
4.9,88,3.96,0.1,0.0,,3.0,01/02/2022,8
5.7,87,4.79,0.1,0.0,,3.6,01/02/2022,9
6.2,86,5.2,0.0,0.0,,4.0,01/02/2022,10
6.5,86,5.33,0.1,0.0,,4.4,01/02/2022,11
7.1,87,5.54,0.1,0.0,,5.0,01/02/2022,12
7.6,88,5.63,0.1,0.0,,5.7,01/02/2022,13
8.1,86,5.41,0.1,0.0,,6.0,01/02/2022,14
8.3,88,5.9,0.1,0.0,,6.5,01/02/2022,15
8.8,88,6.51,0.0,0.0,,6.9,01/02/2022,16
9.4,87,6.23,0.0,0.0,,7.4,01/02/2022,17
9.6,89,6.4,0.0,0.0,,7.8,01/02/2022,18
9.6,89,6.17,0.0,0.0,,7.8,01/02/2022,19
9.4,90,6.09,0.0,0.0,,7.8,01/02/2022,20
9.4,90,5.98,0.0,0.0,,7.9,01/02/2022,21
9.5,90,5.82,0.0,0.0,,8.0,01/02/2022,22
9.6,90,5.98,0.0,0.0,,8.1,01/02/2022,23
9.8,89,5.89,0.0,0.0,,7.9,02/02/2022,0
9.8,88,5.69,0.0,0.0,,7.9,02/02/2022,1
9.1,91,5.32,0.0,0.0,,7.7,02/02/2022,2
9.2,90,4.83,0.0,0.0,,7.7,02/02/2022,3
9.2,90,5.03,0.0,0.0,,7.7,02/02/2022,4
9.4,89,5.22,0.0,0.0,,7.7,02/02/2022,5
9.4,89,5.41,0.0,0.0,,7.7,02/02/2022,6
9.4,89,4.88,0.0,0.0,,7.8,02/02/2022,7
9.4,90,4.73,0.0,0.0,,7.9,02/02/2022,8
9.6,90,4.88,0.0,0.0,,8.0,02/02/2022,9
9.6,90,4.95,0.0,0.0,,8.1,02/02/2022,10
10.3,87,4.36,0.0,0.0,,8.2,02/02/2022,11
10.7,85,5.35,0.0,0.0,,8.2,02/02/2022,12
11.1,78,5.39,0.1,0.0,,7.5,02/02/2022,13
10.1,81,4.95,0.0,0.0,,7.1,02/02/2022,14
10.3,79,4.92,0.0,0.0,,6.9,02/02/2022,15
10.1,79,4.53,0.0,0.0,,6.6,02/02/2022,16
10.4,74,4.13,0.0,0.0,,6.0,02/02/2022,17
9.9,76,2.2,0.0,0.0,,5.9,02/02/2022,18
8.9,81,1.61,0.0,0.0,,5.8,02/02/2022,19
8.7,81,1.98,0.0,0.0,,5.6,02/02/2022,20
8.4,83,1.98,0.0,0.0,,5.6,02/02/2022,21
7.4,87,1.7,0.0,0.0,,5.4,02/02/2022,22
7.5,85,2.28,0.0,0.0,,5.1,02/02/2022,23
7.7,82,2.42,0.0,0.0,,4.8,03/02/2022,0
7.4,83,2.64,0.0,0.0,,4.8,03/02/2022,1
5.3,92,2.33,0.0,0.0,,4.2,03/02/2022,2
5.0,94,2.69,0.0,0.0,,4.1,03/02/2022,3
4.9,94,2.64,0.0,0.0,,4.0,03/02/2022,4
5.5,91,2.68,0.0,0.0,,4.2,03/02/2022,5
5.4,92,2.53,0.0,0.0,,4.2,03/02/2022,6
5.2,93,2.67,0.0,0.0,,4.2,03/02/2022,7
5.1,93,2.77,0.0,0.0,,4.1,03/02/2022,8
4.1,96,2.69,0.0,0.0,,3.5,03/02/2022,9
4.4,95,3.01,0.0,0.0,,3.7,03/02/2022,10
5.4,91,3.04,0.0,0.0,,4.1,03/02/2022,11
7.0,84,4.56,0.0,0.0,,4.4,03/02/2022,12
7.9,80,4.11,0.0,0.0,,4.7,03/02/2022,13
7.6,76,3.93,0.0,0.0,,3.6,03/02/2022,14
7.8,77,3.34,0.0,0.0,,4.0,03/02/2022,15
8.2,77,3.35,0.0,0.0,,4.3,03/02/2022,16
8.4,77,3.41,0.0,0.0,,4.6,03/02/2022,17
8.4,78,2.73,0.0,0.0,,4.8,03/02/2022,18
8.0,81,2.39,0.0,0.0,,4.9,03/02/2022,19
7.7,84,2.78,0.0,0.0,,5.2,03/02/2022,20
7.8,84,3.52,0.0,0.0,,5.3,03/02/2022,21
7.7,84,3.86,0.0,0.0,,5.2,03/02/2022,22
6.6,90,3.44,0.0,0.0,,5.1,03/02/2022,23
7.4,87,3.86,0.0,0.0,,5.3,04/02/2022,0
7.2,87,4.48,0.0,0.0,,5.3,04/02/2022,1
6.9,88,4.06,0.0,0.0,,5.1,04/02/2022,2
6.7,90,4.19,0.0,0.0,,5.1,04/02/2022,3
6.3,92,3.68,0.0,0.0,,5.1,04/02/2022,4
7.1,89,3.84,0.0,0.0,,5.4,04/02/2022,5
7.2,90,3.64,0.0,0.0,,5.6,04/02/2022,6
7.4,89,4.06,0.1,0.0,,5.7,04/02/2022,7
7.1,91,4.53,0.0,0.0,,5.8,04/02/2022,8
7.1,91,5.02,0.0,0.0,,5.7,04/02/2022,9
7.1,83,5.45,0.0,0.0,,4.4,04/02/2022,10
7.8,78,4.39,0.0,0.0,,4.2,04/02/2022,11
8.9,77,4.33,0.0,0.0,,5.0,04/02/2022,12
8.9,81,5.73,0.1,0.0,,5.8,04/02/2022,13
9.1,83,5.35,0.1,0.0,,6.4,04/02/2022,14
10.3,73,6.75,0.0,0.0,,5.6,04/02/2022,15
10.6,70,7.29,0.0,0.0,,5.3,04/02/2022,16
8.9,80,7.28,0.5,0.0,,5.7,04/02/2022,17
7.3,81,5.59,0.0,0.0,,4.3,04/02/2022,18
5.6,85,4.25,0.0,0.0,,3.2,04/02/2022,19
4.8,84,3.57,0.0,0.0,,2.3,04/02/2022,20
3.9,86,2.94,0.0,0.0,,1.8,04/02/2022,21
3.3,88,3.14,0.0,0.0,,1.5,04/02/2022,22
3.0,89,3.3,0.0,0.0,,1.4,04/02/2022,23
3.0,88,3.45,0.0,0.0,,1.2,05/02/2022,0
2.8,88,3.44,0.0,0.0,,1.0,05/02/2022,1
2.8,88,3.16,0.0,0.0,,1.0,05/02/2022,2
3.0,88,3.49,0.0,0.0,,1.2,05/02/2022,3
3.0,89,3.59,0.0,0.0,,1.2,05/02/2022,4
2.7,90,3.34,0.0,0.0,,1.1,05/02/2022,5
2.4,90,2.93,0.0,0.0,,0.9,05/02/2022,6
2.2,91,2.94,0.0,0.0,,0.9,05/02/2022,7
2.1,91,2.94,0.0,0.0,,0.9,05/02/2022,8
1.9,93,2.65,0.0,0.0,,0.8,05/02/2022,9
2.5,92,2.77,0.0,0.0,,1.3,05/02/2022,10
4.4,86,2.92,0.0,0.0,,2.3,05/02/2022,11
6.4,79,2.98,0.0,0.0,,3.1,05/02/2022,12
8.1,69,4.0,0.0,0.0,,2.8,05/02/2022,13
8.9,64,4.5,0.0,0.0,,2.5,05/02/2022,14
9.6,57,4.72,0.0,0.0,,1.5,05/02/2022,15
9.6,54,5.17,0.0,0.0,,0.8,05/02/2022,16
9.5,53,5.39,0.0,0.0,,0.5,05/02/2022,17
8.9,57,3.9,0.0,0.0,,0.9,05/02/2022,18
7.9,61,3.75,0.0,0.0,,0.9,05/02/2022,19
7.6,66,4.6,0.0,0.0,,1.5,05/02/2022,20
7.2,71,5.23,0.0,0.0,,2.4,05/02/2022,21
5.9,79,5.23,0.0,0.0,,2.6,05/02/2022,22
