DATE,HOUR,RENTED_BIKE_COUNT,temperature_2m,relative_humidity_2m,wind_speed_10m,precipitation,snowfall,dew_point_2m,SOLAR_RADIATION,VISIBILITY
03/10/2024,0,3689,9.2,68,2.72,0.0,0.0,3.7,0.0,2000
03/10/2024,1,2669,9.6,64,2.19,0.0,0.0,3.1,0.0,2000
03/10/2024,2,1708,8.3,72,2.29,0.0,0.0,3.6,0.0,2000
03/10/2024,3,1208,8.1,74,2.18,0.0,0.0,3.7,0.0,2000
03/10/2024,4,927,7.8,76,2.24,0.0,0.0,3.8,0.0,2000
03/10/2024,5,1152,7.8,76,2.28,0.0,0.0,3.8,0.0,2000
03/10/2024,6,1830,8.0,75,1.98,0.0,0.0,3.9,0.0,2000
03/10/2024,7,2740,8.9,75,1.65,0.0,0.0,4.7,0.03,2000
03/10/2024,8,4057,12.1,71,2.37,0.0,0.0,7.0,0.44,2000
03/10/2024,9,5475,15.1,65,2.26,0.0,0.0,8.6,1.11,2000
03/10/2024,10,6488,17.2,66,3.41,0.0,0.0,10.9,1.74,2000
03/10/2024,11,7633,18.6,55,3.81,0.0,0.0,9.4,2.22,2000
03/10/2024,12,8879,19.5,47,3.21,0.0,0.0,7.9,2.29,2000
03/10/2024,13,10274,20.0,44,2.17,0.0,0.0,7.3,2.28,2000
03/10/2024,14,11222,20.0,42,1.68,0.0,0.0,6.8,1.7,2000
03/10/2024,15,12002,19.9,42,0.78,0.0,0.0,6.6,1.31,2000
03/10/2024,16,12538,19.5,44,0.56,0.0,0.0,6.8,0.59,2000
03/10/2024,17,12777,18.2,56,1.89,0.0,0.0,9.4,0.38,2000
03/10/2024,18,11293,16.1,68,2.25,0.0,0.0,10.2,0.12,2000
03/10/2024,19,9312,14.3,81,1.82,0.0,0.0,11.1,0.0,2000
03/10/2024,20,8487,13.0,86,2.31,0.0,0.0,10.8,0.0,2000
03/10/2024,21,7527,12.6,86,2.55,0.0,0.0,10.3,0.0,2000
03/10/2024,22,6078,11.8,91,2.45,0.0,0.0,10.3,0.0,2000
03/10/2024,23,4039,11.4,92,2.01,0.0,0.0,10.1,0.0,2000
03/11/2022,0,2853,5.8,75,2.63,0.0,0.0,1.6,0.0,2000
03/11/2022,1,1817,5.3,72,2.6,0.0,0.0,0.7,0.0,2000
03/11/2022,2,1181,7.2,60,1.64,0.0,0.0,0.1,0.0,2000
03/11/2022,3,748,6.6,65,1.5,0.0,0.0,0.5,0.0,2000
03/11/2022,4,620,6.3,66,1.56,0.0,0.0,0.5,0.0,2000
03/11/2022,5,1409,6.3,66,1.41,0.0,0.0,0.4,0.0,2000
03/11/2022,6,3190,4.8,73,1.94,0.0,0.0,0.3,0.0,2000
03/11/2022,7,9542,4.8,72,2.26,0.0,0.0,0.1,0.0,2000
03/11/2022,8,15323,6.8,62,1.35,0.0,0.0,0.1,0.09,2000
03/11/2022,9,7387,7.2,66,0.81,0.0,0.0,1.1,0.46,2000
03/11/2022,10,5060,9.4,55,0.32,0.0,0.0,0.9,0.81,2000
03/11/2022,11,5722,11.4,50,1.14,0.0,0.0,1.3,1.21,2000
03/11/2022,12,6150,12.3,50,2.6,0.0,0.0,2.2,1.3,2000
03/11/2022,13,5796,12.1,53,4.17,0.0,0.0,3.0,1.08,2000
03/11/2022,14,5535,11.5,55,4.29,0.0,0.0,2.7,0.64,2000
03/11/2022,15,5836,11.0,49,4.52,0.0,0.0,0.8,0.44,2000
03/11/2022,16,8413,10.4,49,4.25,0.0,0.0,0.2,0.28,2000
03/11/2022,17,11711,9.6,48,3.8,0.0,0.0,-0.9,0.13,2000
03/11/2022,18,15586,8.0,48,3.38,0.0,0.0,-2.5,0.03,2000
03/11/2022,19,9651,6.9,50,3.38,0.0,0.0,-3.0,0.0,2000
03/11/2022,20,7673,6.1,53,3.8,0.0,0.0,-2.8,0.0,2000
03/11/2022,21,6651,5.8,55,3.23,0.0,0.0,-2.6,0.0,2000
03/11/2022,22,5493,5.6,53,3.72,0.0,0.0,-3.2,0.0,2000
03/11/2022,23,3323,5.2,53,4.03,0.0,0.0,-3.5,0.0,2000
03/11/2023,0,3714,15.5,97,3.26,0.0,0.0,14.9,0.0,2000
03/11/2023,1,2444,15.3,97,3.38,0.0,0.0,14.8,0.0,2000
03/11/2023,2,1536,15.8,97,3.73,0.0,0.0,15.2,0.0,2000
03/11/2023,3,1110,16.5,95,4.48,0.0,0.0,15.8,0.0,2000
03/11/2023,4,928,16.6,95,4.57,0.1,0.0,15.9,0.0,2000
03/11/2023,5,1914,16.6,96,4.74,0.1,0.0,15.9,0.0,2000
03/11/2023,6,4253,16.6,96,4.85,0.1,0.0,16.0,0.0,2000
03/11/2023,7,11816,17.0,95,5.34,0.1,0.0,16.1,0.0,2000
03/11/2023,8,17322,17.2,93,6.14,0.1,0.0,16.1,0.06,2000
03/11/2023,9,8402,17.8,91,5.91,0.1,0.0,16.2,0.2,2000
03/11/2023,10,6151,18.5,81,5.66,0.5,0.0,15.2,0.67,2000
03/11/2023,11,7076,18.0,90,4.38,0.5,0.0,16.3,0.52,2000
03/11/2023,12,7645,19.1,87,4.39,0.2,0.0,16.9,0.69,2000
03/11/2023,13,5689,19.2,83,5.66,1.8,0.0,16.4,1.07,2000
03/11/2023,14,6825,17.8,90,4.88,1.8,0.0,16.0,0.48,2000
03/11/2023,15,8713,18.0,90,3.92,1.0,0.0,16.3,0.45,2000
03/11/2023,16,10588,17.0,92,2.78,4.9,0.0,15.7,0.32,2000
03/11/2023,17,10428,16.9,92,1.9,0.6,0.0,15.6,0.18,2000
03/11/2023,18,11825,15.9,98,1.06,0.0,0.0,15.6,0.02,2000
03/11/2023,19,6575,15.8,98,1.22,0.0,0.0,15.5,0.0,2000
03/11/2023,20,6528,15.4,99,1.3,0.0,0.0,15.3,0.0,2000
03/11/2023,21,6983,15.1,98,1.14,0.0,0.0,14.9,0.0,2000
03/11/2023,22,7021,15.9,100,0.72,0.0,0.0,15.8,0.0,2000
03/11/2023,23,4945,16.1,100,0.64,0.0,0.0,16.0,0.0,2000
03/11/2024,0,3344,12.3,89,2.11,0.0,0.0,10.5,0.0,2000
03/11/2024,1,2235,11.6,91,1.92,0.0,0.0,10.3,0.0,2000
03/11/2024,2,1496,10.9,94,1.8,0.0,0.0,10.0,0.0,2000
03/11/2024,3,1138,10.5,96,1.97,0.0,0.0,9.9,0.0,2000
03/11/2024,4,1084,10.1,97,2.02,0.0,0.0,9.6,0.0,2000
03/11/2024,5,1063,9.8,98,2.06,0.0,0.0,9.4,0.0,2000
03/11/2024,6,1429,9.5,98,2.16,0.0,0.0,9.1,0.0,2000
03/11/2024,7,2123,9.2,99,2.33,0.0,0.0,9.1,0.0,2000
03/11/2024,8,3739,10.3,96,3.01,0.0,0.0,9.7,0.16,2000
03/11/2024,9,5178,13.0,90,2.71,0.0,0.0,11.4,0.8,2000
03/11/2024,10,6129,15.2,77,2.71,0.0,0.0,11.1,1.26,2000
03/11/2024,11,6987,17.5,70,2.84,0.0,0.0,12.0,1.72,2000
03/11/2024,12,8177,19.2,64,2.78,0.0,0.0,12.3,1.99,2000
03/11/2024,13,8915,20.4,58,3.11,0.0,0.0,11.9,2.04,2000
03/11/2024,14,9856,20.9,55,3.47,0.0,0.0,11.5,1.88,2000
03/11/2024,15,10823,20.9,55,4.43,0.0,0.0,11.5,1.52,2000
03/11/2024,16,11732,19.8,66,4.04,0.1,0.0,13.2,0.81,2000
03/11/2024,17,11048,17.4,83,3.43,0.6,0.0,14.5,0.33,2000
03/11/2024,18,8987,16.4,90,3.3,0.3,0.0,14.8,0.03,2000
03/11/2024,19,7472,16.0,92,3.09,0.1,0.0,14.8,0.0,2000
03/11/2024,20,6556,15.3,92,2.85,0.0,0.0,13.9,0.0,2000
03/11/2024,21,5541,14.6,91,3.0,0.0,0.0,13.1,0.0,2000
03/11/2024,22,4569,15.2,94,2.26,0.0,0.0,14.4,0.0,2000
03/11/2024,23,2988,14.8,93,2.39,0.0,0.0,13.8,0.0,2000
03/12/2022,0,1372,-1.5,52,3.49,0.0,0.0,-10.1,0.0,2000
03/12/2022,1,783,-1.0,50,4.43,0.0,0.0,-10.1,0.0,2000
03/12/2022,2,2874,-0.6,52,3.94,0.0,0.0,-9.4,0.0,2000
03/12/2022,3,1463,-0.1,54,2.83,0.0,0.0,-8.2,0.0,2000
03/12/2022,4,623,0.2,58,2.88,0.0,0.0,-7.1,0.0,2000
03/12/2022,5,524,0.4,62,2.15,0.1,0.07,-5.9,0.0,2000
03/12/2022,6,522,0.2,71,2.01,0.5,0.35,-4.4,0.0,2000
03/12/2022,7,480,0.0,82,1.93,1.0,0.63,-2.7,0.0,2000
03/12/2022,8,1019,0.2,88,2.38,0.7,0.35,-1.6,0.0,2000
03/12/2022,9,1585,-0.8,84,1.94,0.1,0.0,-3.2,0.08,2000
03/12/2022,10,1848,-0.3,82,1.93,0.0,0.0,-3.0,0.17,2000
03/12/2022,11,2659,1.5,74,1.21,0.0,0.0,-2.7,0.52,2000
03/12/2022,12,3497,4.6,66,1.21,0.0,0.0,-1.2,1.53,2000
03/12/2022,13,4260,5.9,60,3.16,0.0,0.0,-1.4,1.58,2000
03/12/2022,14,4203,6.7,54,5.08,0.0,0.0,-2.0,1.58,2000
03/12/2022,15,4461,6.2,55,4.53,0.0,0.0,-2.2,0.98,2000
03/12/2022,16,4694,5.2,59,3.19,0.0,0.0,-2.2,0.46,2000
03/12/2022,17,4526,1.7,74,1.98,0.0,0.0,-2.4,0.17,2000
03/12/2022,18,3861,-0.9,81,2.24,0.0,0.0,-3.7,0.0,2000
03/12/2022,19,3144,-0.6,77,2.84,0.0,0.0,-4.1,0.0,2000
03/12/2022,20,2731,-0.4,55,3.75,0.0,0.0,-8.4,0.0,2000
03/12/2022,21,2594,-0.5,59,3.04,0.0,0.0,-7.5,0.0,2000
03/12/2022,22,2369,-1.4,49,3.78,0.0,0.0,-10.7,0.0,2000
03/12/2022,23,1823,-2.3,47,4.4,0.0,0.0,-12.2,0.0,2000
03/12/2023,0,2036,-1.3,81,3.26,0.0,0.0,-4.2,0.0,2000
03/12/2023,1,1402,-2.5,85,2.25,0.0,0.0,-4.7,0.0,2000
03/12/2023,2,1035,-3.5,88,1.71,0.0,0.0,-5.2,0.0,2000
03/12/2023,3,725,-3.9,88,1.63,0.0,0.0,-5.7,0.0,2000
03/12/2023,4,498,-4.3,88,1.7,0.0,0.0,-6.1,0.0,2000
03/12/2023,5,479,-4.7,88,1.7,0.0,0.0,-6.4,0.0,2000
03/12/2023,6,603,-5.2,88,1.5,0.0,0.0,-6.9,0.0,2000
03/12/2023,7,1124,-5.6,87,1.4,0.0,0.0,-7.3,0.0,2000
03/12/2023,8,1821,-5.0,87,1.2,0.0,0.0,-6.9,0.03,2000
03/12/2023,9,2570,-3.3,74,1.41,0.0,0.0,-7.2,0.41,2000
03/12/2023,10,2952,-0.8,65,1.17,0.0,0.0,-6.6,0.95,2000
03/12/2023,11,3454,0.6,55,1.43,0.0,0.0,-7.4,1.41,2000
03/12/2023,12,4093,1.7,51,1.36,0.0,0.0,-7.2,1.7,2000
03/12/2023,13,4613,2.7,49,1.7,0.0,0.0,-6.9,1.77,2000
03/12/2023,14,4634,3.2,48,2.4,0.0,0.0,-6.8,1.63,2000
03/12/2023,15,4866,3.2,49,2.4,0.0,0.0,-6.6,1.29,2000
03/12/2023,16,5092,2.8,51,2.41,0.0,0.0,-6.4,0.8,2000
03/12/2023,17,4919,0.6,64,1.68,0.0,0.0,-5.3,0.26,2000
03/12/2023,18,4057,-1.1,73,1.9,0.0,0.0,-5.4,0.0,2000
03/12/2023,19,3196,-2.8,82,2.5,0.0,0.0,-5.3,0.0,2000
03/12/2023,20,3043,-0.9,73,1.7,0.0,0.0,-5.2,0.0,2000
03/12/2023,21,2885,-1.1,74,0.78,0.0,0.0,-5.2,0.0,2000
03/12/2023,22,2339,-3.4,80,1.68,0.0,0.0,-6.4,0.0,2000
03/12/2023,23,1735,-3.9,83,1.92,0.0,0.0,-6.4,0.0,2000
03/12/2024,0,1562,-1.2,69,2.71,0.0,0.0,-6.2,0.0,2000
03/12/2024,1,1101,-2.0,68,2.56,0.0,0.0,-7.2,0.0,2000
03/12/2024,2,705,-2.7,67,2.28,0.0,0.0,-7.9,0.0,2000
03/12/2024,3,532,-3.2,68,2.11,0.0,0.0,-8.3,0.0,2000
03/12/2024,4,508,-3.8,67,2.03,0.0,0.0,-9.0,0.0,2000
03/12/2024,5,1139,-4.1,64,1.9,0.0,0.0,-9.8,0.0,2000
03/12/2024,6,2447,-4.2,64,1.82,0.0,0.0,-10.1,0.0,2000
03/12/2024,7,6557,-4.3,65,1.75,0.0,0.0,-9.9,0.0,2000
03/12/2024,8,10335,-4.2,64,1.8,0.0,0.0,-10.1,0.03,2000
03/12/2024,9,4828,-3.4,55,1.85,0.0,0.0,-11.1,0.3,2000
03/12/2024,10,3089,-1.9,55,1.93,0.0,0.0,-9.7,0.74,2000
03/12/2024,11,3477,-0.4,49,2.06,0.0,0.0,-9.9,1.25,2000
03/12/2024,12,3675,0.9,42,2.48,0.0,0.0,-10.4,1.7,2000
03/12/2024,13,3461,1.8,37,2.69,0.0,0.0,-11.4,1.8,2000
03/12/2024,14,3501,2.2,36,3.04,0.0,0.0,-11.3,1.66,2000
03/12/2024,15,4030,2.2,39,3.06,0.0,0.0,-10.4,1.31,2000
03/12/2024,16,5876,1.8,43,2.46,0.0,0.0,-9.4,0.81,2000
03/12/2024,17,7730,0.4,54,1.66,0.0,0.0,-7.9,0.25,2000
03/12/2024,18,9846,-0.6,63,1.35,0.0,0.0,-6.8,0.0,2000
03/12/2024,19,5853,-0.1,66,0.9,0.0,0.0,-5.7,0.0,2000
03/12/2024,20,4622,0.3,69,0.51,0.0,0.0,-4.7,0.0,2000
03/12/2024,21,4198,0.4,75,0.2,0.0,0.0,-3.5,0.0,2000
03/12/2024,22,3481,0.2,69,0.56,0.0,0.0,-4.9,0.0,2000
03/12/2024,23,2166,0.3,72,0.11,0.0,0.0,-4.1,0.0,2000
04/01/2022,0,652,-1.3,81,1.7,0.0,0.0,-4.2,0.0,2000
04/01/2022,1,503,-1.6,85,2.34,0.0,0.0,-3.8,0.0,2000
04/01/2022,2,336,-1.5,83,3.55,0.0,0.0,-4.1,0.0,2000
04/01/2022,3,249,-3.1,83,2.72,0.0,0.0,-5.6,0.0,2000
04/01/2022,4,260,-4.2,81,2.69,0.0,0.0,-6.9,0.0,2000
04/01/2022,5,554,-4.5,75,3.0,0.0,0.0,-8.2,0.0,2000
04/01/2022,6,1163,-5.1,68,2.97,0.0,0.0,-10.1,0.0,2000
04/01/2022,7,2840,-5.9,63,2.64,0.0,0.0,-11.9,0.0,2000
04/01/2022,8,5773,-6.6,57,2.38,0.0,0.0,-13.6,0.0,2000
04/01/2022,9,2826,-5.9,71,2.82,0.0,0.0,-10.4,0.27,2000
04/01/2022,10,1914,-4.6,50,3.18,0.0,0.0,-13.4,0.82,2000
04/01/2022,11,2293,-3.1,36,3.22,0.0,0.0,-16.1,1.33,2000
04/01/2022,12,2649,-1.8,27,3.55,0.0,0.0,-18.5,1.68,2000
04/01/2022,13,2575,-1.0,28,3.7,0.0,0.0,-17.2,1.82,2000
04/01/2022,14,2601,-0.4,24,4.0,0.0,0.0,-18.5,1.74,2000
04/01/2022,15,2698,-0.3,22,4.02,0.0,0.0,-19.4,1.44,2000
04/01/2022,16,3273,-0.8,22,3.89,0.0,0.0,-20.1,0.96,2000
04/01/2022,17,4502,-2.2,25,2.91,0.0,0.0,-19.5,0.39,2000
04/01/2022,18,6430,-4.2,27,2.68,0.0,0.0,-20.5,0.02,2000
04/01/2022,19,3857,-5.0,29,2.66,0.0,0.0,-20.2,0.0,2000
04/01/2022,20,2796,-5.6,31,2.69,0.0,0.0,-20.1,0.0,2000
04/01/2022,21,2940,-5.9,35,2.46,0.0,0.0,-18.9,0.0,2000
04/01/2022,22,1667,-6.2,37,1.9,0.0,0.0,-18.5,0.0,2000
04/01/2022,23,990,-6.7,40,1.43,0.0,0.0,-18.0,0.0,2000
04/01/2023,0,1242,-6.2,51,1.32,0.0,0.0,-14.6,0.0,2000
04/01/2023,1,898,-6.1,54,0.92,0.0,0.0,-13.8,0.0,2000
04/01/2023,2,582,-6.3,58,0.7,0.0,0.0,-13.2,0.0,2000
04/01/2023,3,349,-6.8,61,1.12,0.0,0.0,-13.1,0.0,2000
04/01/2023,4,365,-7.0,62,1.03,0.0,0.0,-13.0,0.0,2000
04/01/2023,5,748,-6.6,61,0.58,0.0,0.0,-12.8,0.0,2000
04/01/2023,6,1543,-6.5,63,0.45,0.0,0.0,-12.3,0.0,2000
04/01/2023,7,3615,-6.5,66,0.42,0.0,0.0,-11.9,0.0,2000
04/01/2023,8,7009,-7.2,70,0.22,0.0,0.0,-11.8,0.0,2000
04/01/2023,9,3500,-6.8,61,1.91,0.0,0.0,-12.9,0.26,2000
04/01/2023,10,2208,-4.2,46,1.02,0.0,0.0,-13.9,0.79,2000
04/01/2023,11,2646,-2.0,38,0.72,0.0,0.0,-14.4,1.28,2000
04/01/2023,12,2873,-0.2,37,2.12,0.0,0.0,-13.1,1.62,2000
04/01/2023,13,2895,0.9,40,3.18,0.0,0.0,-11.1,1.76,2000
04/01/2023,14,2902,1.5,40,3.67,0.0,0.0,-10.6,1.67,2000
04/01/2023,15,3127,1.5,40,3.67,0.0,0.0,-10.7,1.38,2000
04/01/2023,16,3670,0.9,39,3.07,0.0,0.0,-11.4,0.92,2000
04/01/2023,17,5388,-1.7,48,1.71,0.0,0.0,-11.4,0.37,2000
04/01/2023,18,7137,-4.2,61,2.02,0.0,0.0,-10.6,0.02,2000
04/01/2023,19,4411,-4.8,74,2.01,0.0,0.0,-8.9,0.0,2000
04/01/2023,20,3494,-5.8,82,1.77,0.0,0.0,-8.3,0.0,2000
04/01/2023,21,3004,-6.1,80,2.36,0.0,0.0,-9.0,0.0,2000
04/01/2023,22,2543,-5.5,78,1.7,0.0,0.0,-8.8,0.0,2000
04/01/2023,23,1572,-4.7,69,1.21,0.0,0.0,-9.4,0.0,2000
04/01/2024,0,1461,-4.2,87,1.66,0.0,0.0,-6.1,0.0,2000
04/01/2024,1,1096,-4.9,88,2.15,0.0,0.0,-6.7,0.0,2000
04/01/2024,2,702,-4.1,83,1.91,0.0,0.0,-6.5,0.0,2000
04/01/2024,3,520,-3.2,79,1.34,0.0,0.0,-6.3,0.0,2000
04/01/2024,4,518,-3.6,81,0.81,0.0,0.0,-6.4,0.0,2000
04/01/2024,5,1024,-5.5,90,1.36,0.0,0.0,-6.9,0.0,2000
04/01/2024,6,2388,-5.4,91,1.43,0.0,0.0,-6.6,0.0,2000
04/01/2024,7,5238,-5.6,92,1.51,0.0,0.0,-6.6,0.0,2000
04/01/2024,8,8927,-5.6,92,1.33,0.0,0.0,-6.7,0.0,2000
04/01/2024,9,4301,-3.3,83,1.88,0.0,0.0,-5.9,0.25,2000
04/01/2024,10,2841,-1.1,78,2.06,0.0,0.0,-4.4,0.43,2000
04/01/2024,11,3309,1.0,72,2.21,0.0,0.0,-3.4,0.93,2000
04/01/2024,12,3600,2.6,68,2.05,0.0,0.0,-2.7,1.47,2000
04/01/2024,13,3654,4.2,61,2.92,0.0,0.0,-2.5,1.64,2000
04/01/2024,14,3738,4.9,57,4.1,0.0,0.0,-2.9,1.38,2000
04/01/2024,15,4043,5.2,54,4.74,0.0,0.0,-3.2,0.98,2000
04/01/2024,16,4714,5.0,57,4.83,0.0,0.0,-2.8,0.72,2000
04/01/2024,17,7290,4.0,64,3.09,0.0,0.0,-2.2,0.28,2000
04/01/2024,18,9649,2.0,74,2.9,0.0,0.0,-2.0,0.02,2000
04/01/2024,19,6008,1.5,77,2.9,0.0,0.0,-2.0,0.0,2000
04/01/2024,20,4687,0.2,83,2.75,0.0,0.0,-2.2,0.0,2000
04/01/2024,21,4456,-0.1,85,3.05,0.0,0.0,-2.2,0.0,2000
04/01/2024,22,3612,0.9,79,2.95,0.0,0.0,-2.3,0.0,2000
04/01/2024,23,2332,0.4,83,2.6,0.0,0.0,-2.2,0.0,2000
04/02/2022,0,548,-5.8,54,1.48,0.0,0.0,-13.6,0.0,2000
04/02/2022,1,452,-6.5,58,1.43,0.0,0.0,-13.4,0.0,2000
04/02/2022,2,307,-6.7,61,1.22,0.0,0.0,-13.0,0.0,2000
04/02/2022,3,209,-6.2,58,1.0,0.0,0.0,-13.1,0.0,2000
04/02/2022,4,233,-7.3,64,1.17,0.0,0.0,-13.0,0.0,2000
04/02/2022,5,420,-7.8,66,1.25,0.0,0.0,-13.0,0.0,2000
04/02/2022,6,948,-7.3,63,1.71,0.0,0.0,-13.1,0.0,2000
04/02/2022,7,2314,-7.1,64,2.86,0.0,0.0,-12.7,0.0,2000
04/02/2022,8,4664,-7.1,58,3.42,0.0,0.0,-13.9,0.02,2000
04/02/2022,9,2404,-6.6,70,2.44,0.0,0.0,-11.2,0.42,2000
04/02/2022,10,1866,-5.3,50,3.86,0.0,0.0,-14.1,1.06,2000
04/02/2022,11,2150,-4.2,39,4.56,0.0,0.0,-16.0,1.64,2000
04/02/2022,12,2347,-3.1,35,4.84,0.0,0.0,-16.5,2.04,2000
04/02/2022,13,2386,-2.3,31,5.25,0.0,0.0,-17.0,2.23,2000
04/02/2022,14,2504,-2.0,35,6.5,0.0,0.0,-15.6,2.18,2000
04/02/2022,15,2482,-2.1,36,6.58,0.0,0.0,-15.2,1.88,2000
04/02/2022,16,2814,-2.8,42,6.99,0.0,0.0,-13.8,1.18,2000
04/02/2022,17,3540,-3.4,40,6.36,0.0,0.0,-15.1,0.4,2000
04/02/2022,18,4687,-5.1,43,5.53,0.0,0.0,-15.8,0.16,2000
04/02/2022,19,2772,-6.7,49,4.49,0.0,0.0,-15.6,0.0,2000
04/02/2022,20,1805,-7.5,53,4.53,0.0,0.0,-15.5,0.0,2000
04/02/2022,21,1997,-8.3,57,4.74,0.0,0.0,-15.3,0.0,2000
04/02/2022,22,1212,-8.8,60,4.75,0.0,0.0,-15.1,0.0,2000
04/02/2022,23,719,-9.1,63,4.34,0.0,0.0,-15.0,0.0,2000
04/02/2023,0,1598,-5.3,88,1.42,0.0,0.0,-6.9,0.0,2000
04/02/2023,1,1384,-5.4,86,1.8,0.0,0.0,-7.4,0.0,2000
04/02/2023,2,1004,-5.8,69,1.97,0.0,0.0,-10.5,0.0,2000
04/02/2023,3,678,-6.4,58,1.57,0.0,0.0,-13.4,0.0,2000
04/02/2023,4,433,-6.8,54,1.33,0.0,0.0,-14.6,0.0,2000
04/02/2023,5,510,-7.0,53,1.4,0.0,0.0,-14.9,0.0,2000
04/02/2023,6,666,-6.9,53,1.17,0.0,0.0,-14.9,0.0,2000
04/02/2023,7,1105,-6.3,51,0.76,0.0,0.0,-14.9,0.0,2000
04/02/2023,8,1973,-6.2,51,0.22,0.0,0.0,-14.7,0.02,2000
04/02/2023,9,2671,-5.1,48,1.51,0.0,0.0,-14.5,0.4,2000
04/02/2023,10,2917,-2.6,44,1.1,0.0,0.0,-13.3,0.98,2000
04/02/2023,11,3282,-0.2,46,0.4,0.0,0.0,-10.4,1.56,2000
04/02/2023,12,3769,2.0,44,2.21,0.0,0.0,-8.9,1.95,2000
04/02/2023,13,4030,3.2,36,3.32,0.0,0.0,-10.4,2.14,2000
04/02/2023,14,4149,4.0,28,3.79,0.0,0.0,-12.9,2.1,2000
04/02/2023,15,4433,4.1,26,4.26,0.0,0.0,-13.5,1.84,2000
04/02/2023,16,4438,3.4,32,4.2,0.0,0.0,-11.9,1.35,2000
04/02/2023,17,4170,2.0,39,3.37,0.0,0.0,-10.5,0.75,2000
04/02/2023,18,3637,-1.5,57,2.87,0.0,0.0,-9.0,0.17,2000
04/02/2023,19,2681,-3.0,69,2.42,0.0,0.0,-7.9,0.0,2000
04/02/2023,20,2368,-4.3,80,2.34,0.0,0.0,-7.2,0.0,2000
04/02/2023,21,2355,-4.6,87,2.61,0.0,0.0,-6.4,0.0,2000
04/02/2023,22,2021,-4.2,88,2.3,0.0,0.0,-5.8,0.0,2000
04/02/2023,23,1667,-3.7,88,2.2,0.0,0.0,-5.3,0.0,2000
04/02/2024,0,1688,2.0,92,1.28,0.0,0.0,0.9,0.0,2000
04/02/2024,1,1263,1.5,96,1.41,0.0,0.0,0.9,0.0,2000
04/02/2024,2,922,1.4,96,1.21,0.0,0.0,0.8,0.0,2000
04/02/2024,3,656,1.3,96,1.14,0.0,0.0,0.8,0.0,2000
04/02/2024,4,484,1.2,97,1.4,0.0,0.0,0.8,0.0,2000
04/02/2024,5,460,1.1,97,1.5,0.0,0.0,0.7,0.0,2000
04/02/2024,6,713,0.9,97,1.33,0.0,0.0,0.6,0.0,2000
04/02/2024,7,1022,0.8,98,1.03,0.0,0.0,0.4,0.0,2000
04/02/2024,8,1824,0.8,98,1.36,0.0,0.0,0.4,0.01,2000
04/02/2024,9,2498,2.0,93,1.14,0.0,0.0,1.0,0.18,2000
04/02/2024,10,3071,3.2,86,1.7,0.0,0.0,1.2,0.78,2000
04/02/2024,11,3568,5.8,75,1.97,0.0,0.0,1.8,1.47,2000
04/02/2024,12,4492,7.7,65,1.84,0.0,0.0,1.4,1.9,2000
04/02/2024,13,5432,8.6,56,1.84,0.0,0.0,0.3,1.97,2000
04/02/2024,14,5879,9.1,52,1.93,0.0,0.0,-0.1,1.68,2000
04/02/2024,15,6479,9.3,49,2.0,0.0,0.0,-0.9,1.4,2000
04/02/2024,16,6294,9.0,49,2.06,0.0,0.0,-1.2,0.89,2000
04/02/2024,17,5957,7.8,59,1.98,0.0,0.0,0.2,0.41,2000
04/02/2024,18,4854,5.8,60,2.41,0.0,0.0,-1.4,0.08,2000
04/02/2024,19,3983,4.4,66,2.12,0.0,0.0,-1.5,0.0,2000
04/02/2024,20,3571,4.5,63,2.64,0.0,0.0,-1.9,0.0,2000
04/02/2024,21,3293,4.1,62,4.16,0.0,0.0,-2.5,0.0,2000
04/02/2024,22,2710,3.5,69,4.41,0.0,0.0,-1.6,0.0,2000
04/02/2024,23,1840,2.8,73,4.08,0.0,0.0,-1.5,0.0,2000
04/03/2022,0,1055,-2.0,76,1.82,0.0,0.0,-5.8,0.0,2000
04/03/2022,1,663,-2.8,80,2.3,0.0,0.0,-5.8,0.0,2000
04/03/2022,2,411,-3.2,80,2.66,0.0,0.0,-6.2,0.0,2000
04/03/2022,3,304,-2.5,71,1.87,0.0,0.0,-7.0,0.0,2000
04/03/2022,4,358,-2.5,68,2.06,0.0,0.0,-7.7,0.0,2000
04/03/2022,5,585,-2.5,67,2.42,0.0,0.0,-7.7,0.0,2000
04/03/2022,6,1376,-2.1,69,2.69,0.0,0.0,-7.0,0.0,2000
04/03/2022,7,3924,-1.5,73,2.9,0.0,0.0,-5.8,0.0,2000
04/03/2022,8,6724,0.7,78,3.69,0.0,0.0,-2.8,0.18,2000
04/03/2022,9,3677,2.8,68,3.42,0.0,0.0,-2.4,0.76,2000
04/03/2022,10,2889,6.7,58,3.96,0.0,0.0,-0.9,1.41,2000
04/03/2022,11,3636,9.6,51,4.29,0.0,0.0,0.1,2.01,2000
04/03/2022,12,4126,12.1,44,4.91,0.0,0.0,0.1,2.4,2000
04/03/2022,13,3936,13.2,43,6.26,0.0,0.0,0.8,2.56,2000
04/03/2022,14,3723,13.4,40,8.37,0.0,0.0,0.1,2.49,2000
04/03/2022,15,3607,11.3,51,8.6,0.5,0.0,1.6,1.79,2000
04/03/2022,16,4176,8.8,61,7.85,3.1,0.0,1.7,1.07,2000
04/03/2022,17,5595,7.7,64,8.41,0.1,0.0,1.4,0.57,2000
04/03/2022,18,7025,7.4,65,8.29,0.0,0.0,1.2,0.3,2000
