DATE,HOUR,RENTED_BIKE_COUNT
08/04/2018,21,706
08/04/2018,22,527
08/04/2018,23,330
08/05/2014,0,227
08/05/2014,1,90
08/05/2014,2,16
08/05/2014,3,7
08/05/2014,4,12
08/05/2014,5,36
08/05/2014,6,178
08/05/2014,7,359
08/05/2014,8,668
08/05/2014,9,549
08/05/2014,10,373
08/05/2014,11,577
08/05/2014,12,788
08/05/2014,13,839
08/05/2014,14,921
08/05/2014,15,1133
08/05/2014,16,1439
08/05/2014,17,2321
08/05/2014,18,2356
08/05/2014,19,1736
08/05/2014,20,1090
08/05/2014,21,815
08/05/2014,22,660
08/05/2014,23,429
08/05/2015,0,238
08/05/2015,1,124
08/05/2015,2,68
08/05/2015,3,50
08/05/2015,4,52
08/05/2015,5,167
08/05/2015,6,816
08/05/2015,7,1730
08/05/2015,8,3109
08/05/2015,9,2426
08/05/2015,10,1408
08/05/2015,11,1379
08/05/2015,12,1751
08/05/2015,13,1757
08/05/2015,14,1901
08/05/2015,15,2097
08/05/2015,16,2730
08/05/2015,17,3716
08/05/2015,18,3215
08/05/2015,19,2059
08/05/2015,20,1313
08/05/2015,21,853
08/05/2015,22,768
08/05/2015,23,577
08/05/2016,0,450
08/05/2016,1,289
08/05/2016,2,199
08/05/2016,3,100
08/05/2016,4,88
08/05/2016,5,46
08/05/2016,6,123
08/05/2016,7,119
08/05/2016,8,209
08/05/2016,9,643
08/05/2016,10,1075
08/05/2016,11,1915
08/05/2016,12,2401
08/05/2016,13,2859
08/05/2016,14,2950
08/05/2016,15,3231
08/05/2016,16,3182
08/05/2016,17,2981
08/05/2016,18,2708
08/05/2016,19,2150
08/05/2016,20,1423
08/05/2016,21,965
08/05/2016,22,662
08/05/2016,23,429
08/05/2017,0,226
08/05/2017,1,93
08/05/2017,2,51
08/05/2017,3,42
08/05/2017,4,73
08/05/2017,5,364
08/05/2017,6,1424
08/05/2017,7,2983
08/05/2017,8,5078
08/05/2017,9,3413
08/05/2017,10,1884
08/05/2017,11,1897
08/05/2017,12,2166
08/05/2017,13,2269
08/05/2017,14,2397
08/05/2017,15,2582
08/05/2017,16,3235
08/05/2017,17,5936
08/05/2017,18,5846
08/05/2017,19,3943
08/05/2017,20,2454
08/05/2017,21,1577
08/05/2017,22,1029
08/05/2017,23,591
08/05/2018,0,348
08/05/2018,1,154
08/05/2018,2,81
08/05/2018,3,52
08/05/2018,4,90
08/05/2018,5,541
08/05/2018,6,2039
08/05/2018,7,4543
08/05/2018,8,7404
08/05/2018,9,5071
08/05/2018,10,2860
08/05/2018,11,2999
08/05/2018,12,3448
08/05/2018,13,3419
08/05/2018,14,3578
08/05/2018,15,3811
08/05/2018,16,4797
08/05/2018,17,8182
08/05/2018,18,8063
08/05/2018,19,5157
08/05/2018,20,3260
08/05/2018,21,2176
08/05/2018,22,1413
08/05/2018,23,827
08/06/2014,0,626
08/06/2014,1,383
08/06/2014,2,285
08/06/2014,3,161
08/06/2014,4,112
08/06/2014,5,55
08/06/2014,6,137
08/06/2014,7,258
08/06/2014,8,591
08/06/2014,9,1116
08/06/2014,10,1604
08/06/2014,11,1944
08/06/2014,12,2232
08/06/2014,13,2517
08/06/2014,14,2583
08/06/2014,15,2590
08/06/2014,16,2577
08/06/2014,17,2462
08/06/2014,18,2367
08/06/2014,19,1864
08/06/2014,20,1389
08/06/2014,21,980
08/06/2014,22,792
08/06/2014,23,537
08/06/2015,0,219
08/06/2015,1,94
08/06/2015,2,63
08/06/2015,3,29
08/06/2015,4,44
08/06/2015,5,213
08/06/2015,6,884
08/06/2015,7,1855
08/06/2015,8,3218
08/06/2015,9,2231
08/06/2015,10,973
08/06/2015,11,1132
08/06/2015,12,1422
08/06/2015,13,1522
08/06/2015,14,1554
08/06/2015,15,1687
08/06/2015,16,2273
08/06/2015,17,4044
08/06/2015,18,4082
08/06/2015,19,2731
08/06/2015,20,1760
08/06/2015,21,942
08/06/2015,22,451
08/06/2015,23,162
08/06/2016,0,331
08/06/2016,1,141
08/06/2016,2,83
08/06/2016,3,51
08/06/2016,4,71
08/06/2016,5,337
08/06/2016,6,1428
08/06/2016,7,3137
08/06/2016,8,5494
08/06/2016,9,3754
08/06/2016,10,2037
08/06/2016,11,1890
08/06/2016,12,741
08/06/2016,13,169
08/06/2016,14,246
08/06/2016,15,793
08/06/2016,16,1873
08/06/2016,17,4690
08/06/2016,18,5527
08/06/2016,19,3720
08/06/2016,20,2438
08/06/2016,21,1515
08/06/2016,22,1125
08/06/2016,23,659
08/06/2017,0,457
08/06/2017,1,132
08/06/2017,2,71
08/06/2017,3,54
08/06/2017,4,73
08/06/2017,5,450
08/06/2017,6,1781
08/06/2017,7,3708
08/06/2017,8,6145
08/06/2017,9,4286
08/06/2017,10,2500
08/06/2017,11,2323
08/06/2017,12,2840
08/06/2017,13,2860
08/06/2017,14,2960
08/06/2017,15,3294
08/06/2017,16,4033
08/06/2017,17,6578
08/06/2017,18,6606
08/06/2017,19,4280
08/06/2017,20,2910
08/06/2017,21,1965
08/06/2017,22,1483
08/06/2017,23,864
08/07/2013,0,203
08/07/2013,1,119
08/07/2013,2,68
08/07/2013,3,35
08/07/2013,4,57
08/07/2013,5,155
08/07/2013,6,500
08/07/2013,7,1081
08/07/2013,8,1896
08/07/2013,9,1446
08/07/2013,10,798
08/07/2013,11,768
08/07/2013,12,1124
08/07/2013,13,1158
08/07/2013,14,1128
08/07/2013,15,1174
08/07/2013,16,1494
08/07/2013,17,2229
08/07/2013,18,1044
08/07/2013,19,1181
08/07/2013,20,1666
08/07/2013,21,1159
08/07/2013,22,684
08/07/2013,23,448
08/07/2014,0,229
08/07/2014,1,45
08/07/2014,2,41
08/07/2014,3,23
08/07/2014,4,45
08/07/2014,5,217
08/07/2014,6,949
08/07/2014,7,1869
08/07/2014,8,2927
08/07/2014,9,2404
08/07/2014,10,1237
08/07/2014,11,1087
08/07/2014,12,1291
08/07/2014,13,1404
08/07/2014,14,1302
08/07/2014,15,1559
08/07/2014,16,1813
08/07/2014,17,3298
08/07/2014,18,3903
08/07/2014,19,2734
08/07/2014,20,1968
08/07/2014,21,1302
08/07/2014,22,633
08/07/2014,23,433
08/07/2015,0,289
08/07/2015,1,118
08/07/2015,2,78
08/07/2015,3,39
08/07/2015,4,63
08/07/2015,5,273
08/07/2015,6,1051
08/07/2015,7,2092
08/07/2015,8,3670
08/07/2015,9,2645
08/07/2015,10,1402
08/07/2015,11,1311
08/07/2015,12,1518
08/07/2015,13,1536
08/07/2015,14,1547
08/07/2015,15,1696
08/07/2015,16,1653
08/07/2015,17,2695
08/07/2015,18,3828
08/07/2015,19,2706
08/07/2015,20,1921
08/07/2015,21,1341
08/07/2015,22,1003
08/07/2015,23,572
08/07/2016,0,475
08/07/2016,1,211
08/07/2016,2,134
08/07/2016,3,75
08/07/2016,4,89
08/07/2016,5,328
08/07/2016,6,1240
08/07/2016,7,2559
08/07/2016,8,4490
08/07/2016,9,3401
08/07/2016,10,1948
08/07/2016,11,1940
08/07/2016,12,2194
08/07/2016,13,2505
08/07/2016,14,2645
08/07/2016,15,2747
08/07/2016,16,3797
08/07/2016,17,4497
08/07/2016,18,1969
08/07/2016,19,2310
08/07/2016,20,1846
08/07/2016,21,1321
08/07/2016,22,922
08/07/2016,23,776
08/07/2017,0,636
08/07/2017,1,403
08/07/2017,2,290
08/07/2017,3,181
08/07/2017,4,121
08/07/2017,5,126
08/07/2017,6,368
08/07/2017,7,722
08/07/2017,8,1390
08/07/2017,9,2325
08/07/2017,10,3182
08/07/2017,11,3753
08/07/2017,12,4179
08/07/2017,13,4375
08/07/2017,14,4400
08/07/2017,15,4578
08/07/2017,16,4660
08/07/2017,17,4304
08/07/2017,18,3943
08/07/2017,19,3498
08/07/2017,20,2738
08/07/2017,21,1940
08/07/2017,22,1657
08/07/2017,23,1246
08/08/2013,0,350
08/08/2013,1,182
08/08/2013,2,37
08/08/2013,3,18
08/08/2013,4,42
08/08/2013,5,184
08/08/2013,6,790
08/08/2013,7,1521
08/08/2013,8,2905
08/08/2013,9,2169
08/08/2013,10,1269
08/08/2013,11,1227
08/08/2013,12,1565
08/08/2013,13,1587
08/08/2013,14,1352
08/08/2013,15,916
08/08/2013,16,1615
08/08/2013,17,2831
08/08/2013,18,1443
08/08/2013,19,1998
08/08/2013,20,1492
08/08/2013,21,1156
08/08/2013,22,1022
08/08/2013,23,695
08/08/2014,0,418
08/08/2014,1,215
08/08/2014,2,108
08/08/2014,3,73
08/08/2014,4,64
08/08/2014,5,203
08/08/2014,6,792
08/08/2014,7,1615
08/08/2014,8,2793
08/08/2014,9,2368
08/08/2014,10,1344
08/08/2014,11,1381
08/08/2014,12,1696
08/08/2014,13,1917
08/08/2014,14,2014
08/08/2014,15,2266
08/08/2014,16,2684
08/08/2014,17,3347
08/08/2014,18,2848
08/08/2014,19,1997
08/08/2014,20,1377
08/08/2014,21,1013
08/08/2014,22,850
08/08/2014,23,690
08/08/2015,0,491
08/08/2015,1,329
08/08/2015,2,258
08/08/2015,3,166
08/08/2015,4,94
08/08/2015,5,97
08/08/2015,6,181
08/08/2015,7,542
08/08/2015,8,1042
08/08/2015,9,1922
08/08/2015,10,2723
08/08/2015,11,3611
08/08/2015,12,3695
08/08/2015,13,2974
08/08/2015,14,2915
08/08/2015,15,3076
08/08/2015,16,2997
08/08/2015,17,2647
08/08/2015,18,2496
08/08/2015,19,2141
08/08/2015,20,1523
08/08/2015,21,1144
08/08/2015,22,898
08/08/2015,23,761
08/08/2016,0,368
08/08/2016,1,166
08/08/2016,2,65
08/08/2016,3,45
08/08/2016,4,63
08/08/2016,5,293
08/08/2016,6,1330
08/08/2016,7,2776
08/08/2016,8,4769
08/08/2016,9,3284
08/08/2016,10,1952
08/08/2016,11,1771
08/08/2016,12,2065
08/08/2016,13,2337
08/08/2016,14,2430
08/08/2016,15,2399
08/08/2016,16,3166
08/08/2016,17,5765
08/08/2016,18,6058
08/08/2016,19,4461
08/08/2016,20,2938
08/08/2016,21,1779
08/08/2016,22,1285
08/08/2016,23,697
08/08/2017,0,282
08/08/2017,1,124
08/08/2017,2,74
08/08/2017,3,56
08/08/2017,4,83
08/08/2017,5,526
08/08/2017,6,1874
08/08/2017,7,3335
08/08/2017,8,5250
08/08/2017,9,3897
08/08/2017,10,2220
08/08/2017,11,2233
08/08/2017,12,2785
08/08/2017,13,2932
08/08/2017,14,2902
08/08/2017,15,3101
08/08/2017,16,4164
08/08/2017,17,7294
08/08/2017,18,7837
08/08/2017,19,5432
08/08/2017,20,3717
08/08/2017,21,2436
08/08/2017,22,1727
08/08/2017,23,952
08/09/2013,0,666
08/09/2013,1,461
08/09/2013,2,303
08/09/2013,3,188
08/09/2013,4,111
08/09/2013,5,62
08/09/2013,6,114
08/09/2013,7,288
08/09/2013,8,573
08/09/2013,9,1141
08/09/2013,10,1697
08/09/2013,11,2230
08/09/2013,12,2762
08/09/2013,13,2672
08/09/2013,14,2698
08/09/2013,15,2674
08/09/2013,16,2983
08/09/2013,17,2909
08/09/2013,18,2598
08/09/2013,19,2109
08/09/2013,20,1469
08/09/2013,21,1076
08/09/2013,22,864
08/09/2013,23,548
08/09/2014,0,230
08/09/2014,1,89
08/09/2014,2,77
08/09/2014,3,28
08/09/2014,4,53
08/09/2014,5,214
08/09/2014,6,935
08/09/2014,7,1931
08/09/2014,8,3157
08/09/2014,9,2263
08/09/2014,10,1272
08/09/2014,11,1182
08/09/2014,12,1509
08/09/2014,13,1592
08/09/2014,14,1648
08/09/2014,15,1736
08/09/2014,16,2318
08/09/2014,17,3768
08/09/2014,18,3832
08/09/2014,19,2552
08/09/2014,20,1596
08/09/2014,21,1079
08/09/2014,22,829
08/09/2014,23,445
08/09/2015,0,295
08/09/2015,1,160
08/09/2015,2,74
08/09/2015,3,44
08/09/2015,4,56
08/09/2015,5,262
08/09/2015,6,1185
08/09/2015,7,2388
08/09/2015,8,3960
08/09/2015,9,2952
08/09/2015,10,1732
08/09/2015,11,1617
08/09/2015,12,1742
08/09/2015,13,1890
08/09/2015,14,1743
08/09/2015,15,1945
08/09/2015,16,2597
08/09/2015,17,4674
08/09/2015,18,4804
08/09/2015,19,3427
08/09/2015,20,2166
08/09/2015,21,1431
08/09/2015,22,1012
08/09/2015,23,610
08/09/2016,0,403
08/09/2016,1,235
08/09/2016,2,129
08/09/2016,3,57
08/09/2016,4,77
08/09/2016,5,411
08/09/2016,6,1593
08/09/2016,7,3665
08/09/2016,8,6201
08/09/2016,9,4193
08/09/2016,10,2345
08/09/2016,11,2335
08/09/2016,12,2655
08/09/2016,13,2695
08/09/2016,14,2833
08/09/2016,15,3131
08/09/2016,16,3907
08/09/2016,17,6330
08/09/2016,18,6570
08/09/2016,19,4553
08/09/2016,20,2816
08/09/2016,21,1919
08/09/2016,22,1532
08/09/2016,23,1011
08/09/2017,0,662
08/09/2017,1,281
08/09/2017,2,149
08/09/2017,3,86
08/09/2017,4,95
08/09/2017,5,450
08/09/2017,6,1714
08/09/2017,7,3948
08/09/2017,8,6800
08/09/2017,9,4821
08/09/2017,10,2776
08/09/2017,11,2853
08/09/2017,12,3242
08/09/2017,13,3568
08/09/2017,14,3688
08/09/2017,15,3940
08/09/2017,16,5221
08/09/2017,17,7513
08/09/2017,18,6728
08/09/2017,19,4324
08/09/2017,20,2536
08/09/2017,21,1712
08/09/2017,22,1385
08/09/2017,23,1082
08/10/2013,0,236
08/10/2013,1,114
08/10/2013,2,61
08/10/2013,3,29
08/10/2013,4,52
08/10/2013,5,203
08/10/2013,6,885
08/10/2013,7,2026
08/10/2013,8,3349
08/10/2013,9,2498
08/10/2013,10,1465
08/10/2013,11,1398
08/10/2013,12,1828
08/10/2013,13,1942
08/10/2013,14,1927
08/10/2013,15,2010
08/10/2013,16,2553
08/10/2013,17,4276
08/10/2013,18,4125
08/10/2013,19,2815
08/10/2013,20,1720
08/10/2013,21,1319
08/10/2013,22,963
08/10/2013,23,571
08/10/2014,0,97
08/10/2014,1,47
08/10/2014,2,44
08/10/2014,3,27
08/10/2014,4,50
08/10/2014,5,210
08/10/2014,6,923
08/10/2014,7,1869
08/10/2014,8,3161
08/10/2014,9,2504
08/10/2014,10,1358
08/10/2014,11,1270
08/10/2014,12,1593
08/10/2014,13,1607
08/10/2014,14,1703
08/10/2014,15,1770
08/10/2014,16,2201
08/10/2014,17,3557
08/10/2014,18,3541
08/10/2014,19,2337
08/10/2014,20,1457
08/10/2014,21,995
08/10/2014,22,772
08/10/2014,23,514
08/10/2015,0,388
08/10/2015,1,169
08/10/2015,2,89
08/10/2015,3,57
08/10/2015,4,71
08/10/2015,5,292
08/10/2015,6,1239
08/10/2015,7,2812
08/10/2015,8,5122
08/10/2015,9,3627
08/10/2015,10,2074
08/10/2015,11,1865
08/10/2015,12,2351
08/10/2015,13,2305
08/10/2015,14,2500
08/10/2015,15,2558
08/10/2015,16,3291
08/10/2015,17,5297
08/10/2015,18,5154
08/10/2015,19,3197
08/10/2015,20,2168
08/10/2015,21,1543
08/10/2015,22,1239
08/10/2015,23,771
08/10/2017,0,999
08/10/2017,1,670
08/10/2017,2,416
08/10/2017,3,270
08/10/2017,4,170
08/10/2017,5,122
08/10/2017,6,343
08/10/2017,7,545
08/10/2017,8,635
08/10/2017,9,748
08/10/2017,10,1547
08/10/2017,11,1271
08/10/2017,12,2449
08/10/2017,13,3074
08/10/2017,14,3423
08/10/2017,15,3829
08/10/2017,16,4171
08/10/2017,17,4100
08/10/2017,18,3770
08/10/2017,19,2721
08/10/2017,20,1996
08/10/2017,21,1609
08/10/2017,22,1319
08/10/2017,23,847
08/11/2013,0,287
08/11/2013,1,123
08/11/2013,2,78
08/11/2013,3,38
08/11/2013,4,51
08/11/2013,5,174
08/11/2013,6,748
08/11/2013,7,1653
08/11/2013,8,2907
08/11/2013,9,2204
08/11/2013,10,1249
08/11/2013,11,1269
08/11/2013,12,1448
08/11/2013,13,1536
08/11/2013,14,1568
08/11/2013,15,1699
08/11/2013,16,2041
08/11/2013,17,2754
08/11/2013,18,2518
08/11/2013,19,1640
08/11/2013,20,956
08/11/2013,21,731
08/11/2013,22,569
08/11/2013,23,445
08/11/2014,0,230
08/11/2014,1,170
08/11/2014,2,106
08/11/2014,3,62
08/11/2014,4,48
08/11/2014,5,28
08/11/2014,6,89
08/11/2014,7,249
08/11/2014,8,581
08/11/2014,9,898
08/11/2014,10,1155
08/11/2014,11,1402
08/11/2014,12,1538
08/11/2014,13,1569
08/11/2014,14,1545
08/11/2014,15,1596
08/11/2014,16,1470
08/11/2014,17,1128
08/11/2014,18,947
08/11/2014,19,806
08/11/2014,20,593
08/11/2014,21,450
08/11/2014,22,409
08/11/2014,23,374
08/11/2015,0,519
08/11/2015,1,362
08/11/2015,2,213
08/11/2015,3,152
08/11/2015,4,70
08/11/2015,5,48
08/11/2015,6,111
08/11/2015,7,285
08/11/2015,8,798
08/11/2015,9,1337
08/11/2015,10,2058
08/11/2015,11,2588
08/11/2015,12,3075
08/11/2015,13,3124
08/11/2015,14,3132
08/11/2015,15,3002
08/11/2015,16,2944
08/11/2015,17,2245
08/11/2015,18,1927
08/11/2015,19,1404
08/11/2015,20,987
08/11/2015,21,846
08/11/2015,22,623
08/11/2015,23,467
08/11/2017,0,184
08/11/2017,1,100
08/11/2017,2,72
08/11/2017,3,41
08/11/2017,4,84
08/11/2017,5,416
08/11/2017,6,1650
08/11/2017,7,3592
08/11/2017,8,5612
08/11/2017,9,3931
08/11/2017,10,2122
08/11/2017,11,1964
08/11/2017,12,2435
08/11/2017,13,2449
08/11/2017,14,2487
08/11/2017,15,2767
08/11/2017,16,3422
08/11/2017,17,5470
08/11/2017,18,5609
08/11/2017,19,3568
08/11/2017,20,2427
08/11/2017,21,1737
08/11/2017,22,1298
08/11/2017,23,774
08/12/2013,0,261
08/12/2013,1,229
08/12/2013,2,148
08/12/2013,3,74
08/12/2013,4,44
08/12/2013,5,31
08/12/2013,6,56
08/12/2013,7,115
08/12/2013,8,296
08/12/2013,9,535
08/12/2013,10,756
08/12/2013,11,957
08/12/2013,12,1033
08/12/2013,13,1082
08/12/2013,14,1009
08/12/2013,15,981
08/12/2013,16,833
08/12/2013,17,383
08/12/2013,18,349
08/12/2013,19,283
08/12/2013,20,230
08/12/2013,21,171
08/12/2013,22,156
08/12/2013,23,78
08/12/2014,0,84
08/12/2014,1,29
08/12/2014,2,31
08/12/2014,3,19
08/12/2014,4,22
08/12/2014,5,134
08/12/2014,6,504
08/12/2014,7,970
08/12/2014,8,1649
08/12/2014,9,1219
08/12/2014,10,573
08/12/2014,11,508
08/12/2014,12,590
08/12/2014,13,615
08/12/2014,14,686
08/12/2014,15,751
08/12/2014,16,978
08/12/2014,17,1663
08/12/2014,18,1709
08/12/2014,19,1049
08/12/2014,20,737
08/12/2014,21,481
08/12/2014,22,360
08/12/2014,23,196
08/12/2015,0,187
08/12/2015,1,105
08/12/2015,2,38
08/12/2015,3,20
08/12/2015,4,51
08/12/2015,5,278
08/12/2015,6,1054
08/12/2015,7,2379
08/12/2015,8,4169
08/12/2015,9,2785
08/12/2015,10,1490
08/12/2015,11,1267
08/12/2015,12,1374
08/12/2015,13,1568
08/12/2015,14,1675
08/12/2015,15,1740
08/12/2015,16,2120
08/12/2015,17,3457
08/12/2015,18,3589
08/12/2015,19,2410
08/12/2015,20,1630
08/12/2015,21,1056
08/12/2015,22,721
08/12/2015,23,451
08/12/2017,0,357
08/12/2017,1,157
08/12/2017,2,89
08/12/2017,3,45
08/12/2017,4,74
08/12/2017,5,332
08/12/2017,6,1140
08/12/2017,7,2566
08/12/2017,8,4673
08/12/2017,9,3336
08/12/2017,10,1909
08/12/2017,11,1687
08/12/2017,12,2010
08/12/2017,13,2011
08/12/2017,14,2114
08/12/2017,15,2380
08/12/2017,16,2907
08/12/2017,17,3959
08/12/2017,18,3438
08/12/2017,19,2201
08/12/2017,20,1436
08/12/2017,21,998
08/12/2017,22,841
08/12/2017,23,670
09/01/2014,0,64
09/01/2014,1,19
09/01/2014,2,16
09/01/2014,3,4
09/01/2014,4,14
09/01/2014,5,72
09/01/2014,6,344
09/01/2014,7,743
09/01/2014,8,1379
09/01/2014,9,1077
09/01/2014,10,490
09/01/2014,11,413
09/01/2014,12,535
09/01/2014,13,589
09/01/2014,14,677
09/01/2014,15,670
09/01/2014,16,809
09/01/2014,17,1494
09/01/2014,18,1484
09/01/2014,19,970
09/01/2014,20,584
09/01/2014,21,409
09/01/2014,22,307
09/01/2014,23,191
09/01/2015,0,72
09/01/2015,1,32
09/01/2015,2,25
09/01/2015,3,9
09/01/2015,4,16
09/01/2015,5,98
09/01/2015,6,356
09/01/2015,7,206
09/01/2015,8,347
09/01/2015,9,386
09/01/2015,10,234
09/01/2015,11,245
09/01/2015,12,315
09/01/2015,13,415
09/01/2015,14,478
09/01/2015,15,523
09/01/2015,16,723
09/01/2015,17,1004
09/01/2015,18,969
09/01/2015,19,566
09/01/2015,20,369
09/01/2015,21,234
09/01/2015,22,182
09/01/2015,23,126
09/01/2016,0,264
09/01/2016,1,212
09/01/2016,2,117
09/01/2016,3,85
09/01/2016,4,57
09/01/2016,5,45
09/01/2016,6,121
09/01/2016,7,268
09/01/2016,8,582
09/01/2016,9,1116
09/01/2016,10,1374
09/01/2016,11,1649
09/01/2016,12,1560
09/01/2016,13,1738
09/01/2016,14,1805
09/01/2016,15,1928
09/01/2016,16,1871
09/01/2016,17,1464
09/01/2016,18,1309
09/01/2016,19,1083
09/01/2016,20,772
09/01/2016,21,538
09/01/2016,22,488
09/01/2016,23,400
09/01/2018,0,111
09/01/2018,1,36
09/01/2018,2,27
09/01/2018,3,14
09/01/2018,4,39
09/01/2018,5,228
09/01/2018,6,718
09/01/2018,7,1551
09/01/2018,8,2794
09/01/2018,9,2019
09/01/2018,10,1002
09/01/2018,11,805
09/01/2018,12,977
09/01/2018,13,1068
09/01/2018,14,1190
09/01/2018,15,1245
09/01/2018,16,1660
09/01/2018,17,2766
09/01/2018,18,2658
09/01/2018,19,1727
09/01/2018,20,1063
09/01/2018,21,684
09/01/2018,22,477
09/01/2018,23,232
09/02/2014,0,90
09/02/2014,1,67
09/02/2014,2,48
09/02/2014,3,31
09/02/2014,4,15
09/02/2014,5,19
09/02/2014,6,26
09/02/2014,7,52
09/02/2014,8,123
09/02/2014,9,216
09/02/2014,10,358
09/02/2014,11,441
09/02/2014,12,512
09/02/2014,13,454
09/02/2014,14,479
09/02/2014,15,504
09/02/2014,16,522
09/02/2014,17,463
09/02/2014,18,217
09/02/2014,19,103
09/02/2014,20,66
09/02/2014,21,69
09/02/2014,22,71
09/02/2014,23,50
09/02/2015,0,53
09/02/2015,1,24
09/02/2015,2,10
09/02/2015,3,5
09/02/2015,4,19
09/02/2015,5,68
09/02/2015,6,109
09/02/2015,7,179
09/02/2015,8,386
09/02/2015,9,418
09/02/2015,10,142
09/02/2015,11,153
09/02/2015,12,197
09/02/2015,13,218
09/02/2015,14,247
09/02/2015,15,299
09/02/2015,16,376
09/02/2015,17,624
09/02/2015,18,619
09/02/2015,19,413
09/02/2015,20,235
09/02/2015,21,168
09/02/2015,22,121
09/02/2015,23,77
09/02/2016,0,90
09/02/2016,1,41
09/02/2016,2,22
09/02/2016,3,13
09/02/2016,4,33
09/02/2016,5,182
09/02/2016,6,690
09/02/2016,7,1400
09/02/2016,8,2572
09/02/2016,9,1791
09/02/2016,10,904
09/02/2016,11,777
09/02/2016,12,840
09/02/2016,13,934
09/02/2016,14,980
09/02/2016,15,1061
09/02/2016,16,1379
09/02/2016,17,2427
09/02/2016,18,2402
09/02/2016,19,1687
09/02/2016,20,992
09/02/2016,21,740
09/02/2016,22,495
09/02/2016,23,289
09/02/2018,0,157
09/02/2018,1,75
09/02/2018,2,39
09/02/2018,3,36
09/02/2018,4,58
09/02/2018,5,259
09/02/2018,6,924
09/02/2018,7,1969
09/02/2018,8,3569
09/02/2018,9,2474
09/02/2018,10,1267
09/02/2018,11,1250
09/02/2018,12,1423
09/02/2018,13,1563
09/02/2018,14,1584
09/02/2018,15,1779
09/02/2018,16,2237
09/02/2018,17,3309
09/02/2018,18,2691
09/02/2018,19,1788
09/02/2018,20,1178
09/02/2018,21,796
09/02/2018,22,633
09/02/2018,23,509
09/03/2014,0,227
09/03/2014,1,159
09/03/2014,3,122
09/03/2014,4,87
09/03/2014,5,48
09/03/2014,6,34
09/03/2014,7,85
09/03/2014,8,213
09/03/2014,9,346
09/03/2014,10,576
09/03/2014,11,768
09/03/2014,12,954
09/03/2014,13,1090
09/03/2014,14,1096
09/03/2014,15,1207
09/03/2014,16,1232
09/03/2014,17,1133
09/03/2014,18,994
09/03/2014,19,698
09/03/2014,20,469
09/03/2014,21,331
09/03/2014,22,247
09/03/2014,23,146
09/03/2015,0,77
09/03/2015,1,33
09/03/2015,2,18
09/03/2015,3,22
09/03/2015,4,19
09/03/2015,5,88
09/03/2015,6,265
09/03/2015,7,446
09/03/2015,8,1108
09/03/2015,9,1034
09/03/2015,10,537
09/03/2015,11,514
09/03/2015,12,584
09/03/2015,13,621
09/03/2015,14,720
09/03/2015,15,849
09/03/2015,16,1012
09/03/2015,17,1933
09/03/2015,18,2002
09/03/2015,19,1207
09/03/2015,20,724
09/03/2015,21,528
09/03/2015,22,319
09/03/2015,23,218
09/03/2016,0,222
09/03/2016,1,86
09/03/2016,2,51
09/03/2016,3,22
09/03/2016,4,50
09/03/2016,5,271
09/03/2016,6,1130
09/03/2016,7,2334
09/03/2016,8,4347
09/03/2016,9,2910
09/03/2016,10,1462
09/03/2016,11,1493
09/03/2016,12,1878
09/03/2016,13,1959
09/03/2016,14,2067
09/03/2016,15,2195
09/03/2016,16,2864
09/03/2016,17,4553
09/03/2016,18,4213
09/03/2016,19,2724
09/03/2016,20,1862
09/03/2016,21,1313
09/03/2016,22,890
09/03/2016,23,594
09/03/2018,0,262
09/03/2018,1,118
09/03/2018,2,54
09/03/2018,3,29
09/03/2018,4,42
09/03/2018,5,252
09/03/2018,6,931
09/03/2018,7,2055
09/03/2018,8,3826
09/03/2018,9,2649
09/03/2018,10,1544
09/03/2018,11,1465
09/03/2018,12,1725
09/03/2018,13,1697
09/03/2018,14,1906
09/03/2018,15,1955
09/03/2018,16,2601
09/03/2018,17,3714
09/03/2018,18,3064
09/03/2018,19,1958
09/03/2018,20,1200
09/03/2018,21,795
09/03/2018,22,574
09/03/2018,23,496
09/04/2014,0,146
09/04/2014,1,76
09/04/2014,2,40
09/04/2014,3,13
09/04/2014,4,37
09/04/2014,5,157
09/04/2014,6,694
09/04/2014,7,1443
09/04/2014,8,2779
09/04/2014,9,1997
09/04/2014,10,1080
09/04/2014,11,967
09/04/2014,12,1189
09/04/2014,13,1266
09/04/2014,14,1311
09/04/2014,15,1368
09/04/2014,16,1733
09/04/2014,17,3004
09/04/2014,18,2906
09/04/2014,19,1919
09/04/2014,20,1111
09/04/2014,21,794
09/04/2014,22,570
09/04/2014,23,331
09/04/2015,0,83
09/04/2015,1,42
09/04/2015,2,16
09/04/2015,3,7
09/04/2015,4,21
09/04/2015,5,127
09/04/2015,6,492
09/04/2015,7,912
09/04/2015,8,1713
09/04/2015,9,1334
09/04/2015,10,705
09/04/2015,11,584
09/04/2015,12,731
09/04/2015,13,639
09/04/2015,14,778
09/04/2015,15,757
09/04/2015,16,1041
09/04/2015,17,1805
09/04/2015,18,1811
09/04/2015,19,1127
09/04/2015,20,711
09/04/2015,21,488
09/04/2015,22,377
09/04/2015,23,245
09/04/2016,0,356
09/04/2016,1,179
09/04/2016,2,127
09/04/2016,3,92
09/04/2016,4,57
09/04/2016,5,46
09/04/2016,6,137
09/04/2016,7,318
09/04/2016,8,633
09/04/2016,9,1038
09/04/2016,10,1243
09/04/2016,11,1531
